id,code,name,industry,foundation,sales,profit,cagr,answer1,answer2,
288,8336,武蔵野銀行,地方銀行,http://www.musashinobank.co.jp/,709,18,-2,4,2,
289,8370,紀陽銀行,地方銀行,http://www.kiyobank.co.jp/,755,18,-2,4,2,
290,7729,東京精密,計量・計測機器,http://www.accretech.jp/,778,18,9,4,2,
291,8609,岡三証券グループ,証券会社,http://www.okasan.jp/,806,18,0,4,2,
292,8361,大垣共立銀行,地方銀行,http://www.okb.co.jp/,1223,18,2,4,2,
293,5463,丸一鋼管,単圧（鋼管）,http://www.maruichikokan.co.jp/,1373,18,3,4,2,
294,4530,久光製薬,医療用医薬品,http://www.hisamitsu.co.jp/,1459,18,0,4,2,
295,2670,エービーシー・マート,靴専門店,http://www.abc-mart.net/,2390,18,8,4,2,
296,4677,YTL Corporation Bhd,電力（火力・原子力）,http://www.ytl.com.my,4345,18,-3,4,2,
297,6981,村田製作所,コンデンサ,http://www.murata.com/,11355,18,11,4,2,
298,6762,TDK,コンデンサ,http://www.tdk.co.jp/,11783,18,7,4,2,
299,6696,トランザス,通信機器（携帯電話・PHS）,http://www.tranzas.co.jp/,11,17,N/A,4,2,
300,3692,FFRI,情報セキュリティ,http://www.ffri.jp/,15,17,22,4,2,
301,4287,ジャストプランニング,ソフトウェア（業務支援）,http://www.justweb.co.jp/,25,17,8,4,2,
302,3474,G-FACTORY,経営・財務アドバイザリーサービス,http://g-fac.jp/,26,17,N/A,4,2,
303,4762,エックスネット,金融機関向けシステム開発,http://www.xnet.co.jp/,40,17,5,4,2,
304,3687,フィックスターズ,医療情報システム開発,http://www.fixstars.com/,41,17,26,4,2,
305,5542,新報国製鉄,鉄系鋳造,http://www.shst.co.jp/,53,17,11,4,2,
306,6087,アビスト,人材派遣（製造業・IT等）,http://www.abist.co.jp/,74,17,13,4,2,
307,6678,テクノメディカ,医療用電子機器,http://www.technomedica.co.jp/,85,17,1,4,2,
308,4344,ソースネクスト,ソフトウェア（一般消費者向け）,http://www.sourcenext.com/,93,17,13,4,2,
309,7150,島根銀行,地方銀行,http://www.shimagin.co.jp/,102,17,-1,4,2,
310,5819,カナレ電気,電線・ケーブル,http://www.canare.co.jp/,107,17,5,4,2,
311,9130,共栄タンカー,外航海運,http://www.kyoeitanker.co.jp/,131,17,4,4,2,
312,6058,ベクトル,企業パブリシティ支援,http://www.vectorinc.co.jp/,133,17,21,4,2,
313,8560,宮崎太陽銀行,地方銀行,http://www.taiyobank.co.jp/,152,17,0,4,2,
314,8117,中央自動車工業,輸送機器用品製造・卸,http://www.central-auto.co.jp/,186,17,5,4,2,
315,7734,理研計器,計量・計測機器,http://www.rikenkeiki.co.jp/,234,17,3,4,2,
316,6419,マースエンジニアリング,アミューズメント機器,http://www.mars-eng.co.jp/,251,17,-4,4,2,
317,6151,日東工器,パイプ・バルブ,http://www.nitto-kohki.co.jp/,265,17,1,4,2,
318,8530,中京銀行,地方銀行,http://www.chukyo-bank.co.jp/,307,17,-1,4,2,
319,3104,富士紡ホールディングス,天然繊維,http://www.fujibo.co.jp/,409,17,0,4,2,
320,8344,山形銀行,地方銀行,http://www.yamagatabank.co.jp/,459,17,-1,4,2,
321,8345,岩手銀行,地方銀行,https://www.iwatebank.co.jp/,459,17,0,4,2,
322,3076,あい　ホールディングス,防災・防犯機器,http://www.aiholdings.co.jp/,501,17,9,4,2,
323,8392,大分銀行,地方銀行,http://www.oitabank.co.jp/,590,17,1,4,2,
324,7956,ピジョン,ベビー用品,http://www.pigeon.co.jp/,946,17,8,4,2,
325,6136,オーエスジー,切削工具,http://www.osg.co.jp/,1056,17,5,4,2,
326,8341,七十七銀行,地方銀行,http://www.77bank.co.jp/,1067,17,-1,4,2,
327,6965,浜松ホトニクス,産業用ランプ・光源,http://www.hamamatsu.com/,1219,17,4,4,2,
328,6592,マブチモーター,モーター,http://www.mabuchi-motor.co.jp/,1407,17,11,4,2,
329,4021,日産化学工業,機能性化学（医薬中間体）,http://www.nissanchem.co.jp/,1803,17,3,4,2,
330,8933,エヌ・ティ・ティ都市開発,オフィス・商業施設開発・賃貸,http://www.nttud.co.jp/,1886,17,3,4,2,
331,8905,イオンモール,オフィス・商業施設開発・賃貸,http://www.aeonmall.com/,2698,17,11,4,2,
332,9843,ニトリホールディングス,家具・インテリア専門店,http://www.nitorihd.co.jp/,5130,17,8,4,2,
333,8802,三菱地所,総合ディベロッパー,http://www.mec.co.jp/,11254,17,4,4,2,
334,2303,ドーン,ソフトウェア（業務支援）,http://www.dawn-corp.co.jp/,8,16,8,4,2,
335,3985,テモナ,電子商取引システム,https://temona.co.jp/,8,16,N/A,4,2,
336,3930,はてな,ポータルサイト,http://www.hatena.ne.jp/,16,16,N/A,4,2,
337,3908,コラボス,ソフトウェア（営業・マーケティング）,https://www.collabos.com/,18,16,8,4,2,
338,3261,グランディーズ,戸建住宅開発,http://www.grandes.jp/,19,16,10,4,2,
339,6894,パルステック工業,電子部品製造・検査装置,http://www.pulstec.co.jp/,22,16,13,4,2,
340,6778,アルチザネットワークス,計量・計測機器,http://www.artiza.co.jp/,23,16,14,4,2,
341,9820,エムティジェネックス,駐車場管理・運営,http://www.mt-genex.co.jp/,24,16,3,4,2,
342,3902,メディカル・データ・ビジョン,医療情報システム開発,http://www.mdv.co.jp/,26,16,18,4,2,
343,3138,富士山マガジンサービス,出版（雑誌社）,http://www.fujisan.co.jp/,26,16,N/A,4,2,
344,3550,スタジオアタオ,バッグ・装飾品,http://www.atao.co.jp/,29,16,N/A,4,2,
345,6200,インソース,企業研修,http://www.insource.co.jp/,29,16,N/A,4,2,
346,4800,オリコン,音楽配信サービス,http://www.oricon.jp/,38,16,-7,4,2,
347,8769,アドバンテッジリスクマネジメント,企業研修,http://www.armg.jp/,40,16,8,4,2,
348,3934,ベネフィットジャパン,通信回線販売,http://www.benefitjapan.co.jp/,42,16,N/A,4,2,
349,2148,アイティメディア,専門情報サイト,http://corp.itmedia.co.jp/,45,16,9,4,2,
350,8518,日本アジア投資,ベンチャー投資,http://www.jaic-vc.co.jp/,47,16,0,4,2,
351,4918,アイビー化粧品,化粧品,http://www.ivy.co.jp/,67,16,7,4,2,
352,1436,フィット,戸建住宅開発,http://www.fit-group.jp/,72,16,N/A,4,2,
353,4345,シーティーエス,仮設建物販売・リース,http://www.cts-h.co.jp/,73,16,10,4,2,
354,5695,パウダーテック,塗料・インキ,http://www.powder-tech.co.jp/,103,16,2,4,2,
355,9386,日本コンセプト,外航海運,http://www.n-concept.co.jp/,105,16,7,4,2,
356,2764,ひらまつ,カジュアル・高級レストラン,http://www.hiramatsu.co.jp/,115,16,0,4,2,
357,3733,ソフトウェア・サービス,医療情報システム開発,http://www.softs.co.jp/,177,16,18,4,2,
358,1381,アクシーズ,食肉,http://www.axyz-grp.co.jp/,188,16,5,4,2,
359,3230,スター・マイカ,不動産投資,http://www.starmica.co.jp/,210,16,11,4,2,
360,6905,コーセル,電源,https://www.cosel.co.jp/,225,16,5,4,2,
361,2175,エス・エム・エス,医療情報サービス,http://www.bm-sms.co.jp/,231,16,18,4,2,
362,6238,フリュー,アミューズメント機器,http://www.furyu.jp/,249,16,2,4,2,
363,9928,ミロク情報サービス,ソフトウェア（会計）,http://www.mjs.co.jp/,262,16,5,4,2,
364,9438,エムティーアイ,モバイルコンテンツ制作・配信,http://www.mti.co.jp/,328,16,0,4,2,
365,6459,大和冷機工業,業務厨房関連機器,http://www.drk.co.jp/,374,16,6,4,2,
366,9115,明治海運,外航海運,http://www.meiji-shipping.com/,374,16,10,4,2,
367,2461,ファンコミュニケーションズ,ネット広告（アフィリエイト）,http://www.fancs.com/,375,16,21,4,2,
368,9793,ダイセキ,廃棄物処理,http://www.daiseki.co.jp/,442,16,4,4,2,
369,4099,四国化成工業,合成樹脂,http://www.shikoku.co.jp/,495,16,3,4,2,
370,3244,サムティ,オフィス・商業施設開発・賃貸,http://www.samty.co.jp/,524,16,26,4,2,
371,5988,パイオラックス,スプリング,http://www.piolax.co.jp/,643,16,6,4,2,
372,6432,竹内製作所,建設機械,http://www.takeuchi-mfg.co.jp/,830,16,15,4,2,
373,9697,カプコン,ゲームソフト,http://www.capcom.co.jp/,872,16,-2,4,2,
374,8324,第四銀行,地方銀行,http://www.daishi-bank.co.jp/,948,16,0,4,2,
375,4555,沢井製薬,後発医薬品,http://www.sawai.co.jp/,1324,16,10,4,2,
376,2432,ディー・エヌ・エー,ソーシャルゲーム,http://dena.com/jp/,1438,16,-7,4,2,
377,7180,九州フィナンシャルグループ,地方銀行,http://www.kyushu-fg.co.jp/,1722,16,N/A,4,2,
378,4536,参天製薬,医療用医薬品,http://www.santen.co.jp/,1991,16,11,4,2,
379,8585,オリエントコーポレーション,クレジットカード,http://www.orico.co.jp/,2137,16,0,4,2,
380,9766,コナミホールディングス,ゲームソフト,http://www.konami.co.jp/,2299,16,0,4,2,
381,8473,SBIホールディングス,ベンチャー投資,http://www.sbigroup.co.jp/,2619,16,11,4,2,
382,8570,イオンフィナンシャルサービス,クレジットカード,http://www.aeonfinancial.co.jp/,3752,16,13,4,2,
383,5333,日本碍子,ファインセラミックス,http://www.ngk.co.jp/,4013,16,10,4,2,
384,4519,中外製薬,医療用医薬品,http://www.chugai-pharm.co.jp/,4918,16,5,4,2,
385,4324,電通,広告代理店,http://www.dentsu.co.jp/,8384,16,-15,4,2,
386,8309,三井住友トラスト・ホールディングス,信託銀行,http://smth.jp/,12613,16,2,4,2,
387,9020,東日本旅客鉄道,鉄道,http://www.jreast.co.jp/,28808,16,2,4,2,
388,3986,ビーブレイクシステムズ,ソフトウェア（ERP）,http://www.bbreak.co.jp/,11,15,N/A,4,2,
389,3461,パルマ,アウトソーシングサービス,http://www.palma.jp/,11,15,N/A,4,2,
390,3690,ロックオン,ネット広告（ネットマーケティング支援）,http://www.lockon.co.jp/,16,15,17,4,2,
391,6248,横田製作所,ポンプ,http://www.aquadevice.com/,17,15,0,4,2,
392,7774,ジャパン・ティッシュ・エンジニアリング,バイオテクノロジー,http://www.jpte.co.jp/,21,15,31,4,2,
393,6078,バリューHR,アウトソーシングサービス,http://www.valuehr.com/,26,15,6,4,2,
394,3696,セレス,ネット広告（アフィリエイト）,http://ceres-inc.jp/,37,15,45,4,2,
395,6050,イー・ガーディアン,情報セキュリティ,http://www.e-guardian.co.jp/,38,15,15,4,2,
396,6191,エボラブルアジア,旅行サイト,http://www.evolableasia.com/,40,15,N/A,4,2,
397,2438,アスカネット,葬祭関連,http://www.asukanet.co.jp/,54,15,4,4,2,
398,2152,幼児活動研究会,学習塾・予備校,http://www.youji.co.jp/,65,15,3,4,2,
399,7523,アールビバン,美術品販売,http://www.artvivant.co.jp/,66,15,4,4,2,
400,9986,蔵王産業,産業用機械・機器卸,http://www.zaohnet.co.jp/,69,15,1,4,2,
401,6036,KeePer技研,輸送機器用品製造・卸,http://www.keepercoating.jp/corp/,70,15,10,4,2,
402,1994,高橋カーテンウォール工業,建材・建築資材（コンクリート系）,http://www.t-cw.co.jp/,78,15,5,4,2,
403,3834,朝日ネット,インターネットサービスプロバイダー,http://asahi-net.jp/,88,15,4,4,2,
404,6405,鈴茂器工,食品機械,http://www.suzumo.co.jp/,94,15,6,4,2,
405,9769,学究社,学習塾・予備校,http://www.gakkyusha.com/,99,15,4,4,2,
406,3245,ディア・ライフ,マンション開発,http://www.dear-life.co.jp/,107,15,51,4,2,
407,5358,イソライト工業,耐火物,http://www.isolite.co.jp/,146,15,3,4,2,
408,6535,アイモバイル,ネット広告（アドテクノロジー）,http://www.i-mobile.co.jp/,148,15,N/A,4,2,
409,7820,ニホンフラッシュ,建材・建築資材（木材系）,http://www.nfnf.co.jp/,178,15,7,4,2,
410,3091,ブロンコビリー,ファミリーレストラン,http://www.bronco.co.jp/,180,15,13,4,2,
411,6262,ペガサスミシン製造,ミシン,http://www.pegasus.co.jp/,190,15,13,4,2,
412,5280,ヨシコン,マンション開発,http://www.yoshicon.co.jp/,192,15,1,4,2,
413,8542,トマト銀行,地方銀行,http://www.tomatobank.co.jp/,196,15,2,4,2,
414,6245,ヒラノテクシード,塗装機械,http://www.hirano-tec.co.jp/,197,15,5,4,2,
415,6278,ユニオンツール,切削工具,http://www.uniontool.co.jp/,208,15,3,4,2,
416,9014,新京成電鉄,鉄道,http://www.shinkeisei.co.jp/,213,15,2,4,2,
417,8521,長野銀行,地方銀行,http://www.naganobank.co.jp/,229,15,-1,4,2,
418,3711,創通,アニメ企画・制作,http://www.sotsu-co.jp/,232,15,9,4,2,
419,9663,ナガワ,仮設建物販売・リース,http://www.nagawa.co.jp/,271,15,5,4,2,
420,8925,アルデプロ,リノベーション,http://www.ardepro.co.jp/,275,15,42,4,2,
421,7169,ニュートン・フィナンシャル・コンサルティング,保険代理店,http://www.newton-fc.com/,295,15,27,4,2,
422,4109,ステラ　ケミファ,機能性化学（電子材料）,http://www.stella-chemifa.co.jp/,299,15,1,4,2,
423,4365,松本油脂製薬,油脂化学,http://www.mtmtys.co.jp/,314,15,3,4,2,
424,5344,MARUWA,ファインセラミックス,http://www.maruwa-g.com/,322,15,6,4,2,
425,8529,第三銀行,地方銀行,http://www.daisanbank.co.jp/,376,15,-2,4,2,
426,4027,テイカ,酸化鉄・チタン,http://www.tayca.co.jp/,382,15,2,4,2,
427,8343,秋田銀行,地方銀行,http://www.akita-bank.co.jp/,475,15,-2,4,2,
428,8342,青森銀行,地方銀行,http://www.a-bank.jp/,480,15,-1,4,2,
429,8527,愛知銀行,地方銀行,http://www.aichibank.co.jp/,500,15,0,4,2,
430,4928,ノエビアホールディングス,化粧品,http://www.noevirholdings.co.jp/,512,15,N/A,4,2,
431,8396,十八銀行,地方銀行,http://www.18bank.co.jp/,517,15,1,4,2,
432,8522,名古屋銀行,地方銀行,http://www.meigin.com/,631,15,0,4,2,
433,7976,三菱鉛筆,文房具・事務用品,http://www.mpuni.co.jp/,647,15,5,4,2,
434,8616,東海東京フィナンシャル・ホールディングス,証券会社,http://www.tokaitokyo-fh.jp/,654,15,-1,4,2,
435,4212,積水樹脂,建材・建築資材（樹脂系）,http://www.sekisuijushi.co.jp/,678,15,1,4,2,
436,7817,パラマウントベッドホールディングス,福祉用具製造・レンタル卸,http://www.paramountbed-hd.co.jp/,732,15,2,4,2,
437,8368,百五銀行,地方銀行,http://www.hyakugo.co.jp/,834,15,0,4,2,
438,4516,日本新薬,医療用医薬品,http://www.nippon-shinyaku.co.jp/,988,15,7,4,2,
439,3254,プレサンスコーポレーション,マンション開発,http://www.pressance.co.jp/,1011,15,19,4,2,
440,4095,日本パーカライジング,メッキ・熱処理加工,http://www.parker.co.jp/,1096,15,4,4,2,
441,4967,小林製薬,一般用医薬品,http://www.kobayashi.co.jp/,1201,15,0,4,2,
442,6641,日新電機,重電（電力設備）,http://nissin.jp/,1269,15,4,4,2,
443,7458,第一興商,通信カラオケ,http://www.dkkaraoke.co.jp/,1406,15,2,4,2,
444,4922,コーセー,化粧品,http://www.kose.co.jp/,2668,15,9,4,2,
445,9142,九州旅客鉄道,鉄道,http://www.jrkyushu.co.jp/,3829,15,2,4,2,
446,6586,マキタ,動力工具,http://www.makita.co.jp/,4150,15,6,4,2,
447,4202,ダイセル,合成樹脂,http://www.daicel.com/,4401,15,4,4,2,
448,4612,日本ペイントホールディングス,塗料・インキ,http://www.nipponpaint-holdings.com/,4702,15,15,4,2,
449,4543,テルモ,医療用器具,http://www.terumo.co.jp/,5142,15,5,4,2,
450,4042,東ソー,総合化学,http://www.tosoh.co.jp/,7430,15,2,4,2,
451,7748,ホロン,半導体・液晶製造装置（前工程）,http://www.holon-ltd.co.jp/,10,14,-5,4,2,
452,6034,MRT,人材紹介,http://medrt.co.jp/,12,14,10,4,2,
453,3913,sMedio,組込みシステム開発,http://www.smedio.co.jp/,13,14,18,4,2,
454,3970,イノベーション,ソフトウェア（営業・マーケティング）,https://www.innovation.co.jp/,13,14,N/A,4,2,
455,3685,みんなのウェディング,専門情報サイト,http://www.mwed.co.jp/,17,14,41,4,2,
456,3979,うるる,アウトソーシングサービス,http://www.uluru.biz/,17,14,N/A,4,2,
457,3772,ウェルス・マネジメント,金融情報サービス,http://www.wealth-mngt.com/,18,14,37,4,2,
458,7902,ソノコム,フォトマスク,http://www.sonocom.co.jp/,19,14,2,4,2,
459,6046,リンクバル,イベント企画・運営,http://linkbal.co.jp/,21,14,N/A,4,2,
460,3768,リスクモンスター,金融情報サービス,http://www.riskmonster.co.jp/,27,14,2,4,2,
461,6819,伊豆シャボテンリゾート,映像・CM制作,http://www.izu-sr.co.jp/,30,14,8,4,2,
462,8851,アーバンライフ,マンション開発,http://www.urbanlife.co.jp/,33,14,7,4,2,
463,2484,夢の街創造委員会,専門情報サイト,http://www.yumenomachi.co.jp/,42,14,27,4,2,
464,4644,イマジニア,モバイルコンテンツ制作・配信,http://www.imagineer.co.jp/,43,14,3,4,2,
465,3440,日創プロニティ,建材・建築資材（金属系）,http://www.kakou-nisso.co.jp/,43,14,18,4,2,
466,6777,santec,計量・計測機器,http://www.santec.com/,45,14,13,4,2,
467,3241,ウィル,マンション開発,http://www.wills.co.jp/,49,14,9,4,2,
468,6387,サムコ,半導体・液晶製造装置（前工程）,http://www.samco.co.jp/,53,14,0,4,2,
469,7192,日本モーゲージサービス,リスク保証サービス,http://www.m-s-j.jp/,59,14,N/A,4,2,
470,7488,ヤガミ,教材企画・制作,http://www.yagami-inc.co.jp/,79,14,2,4,2,
471,3415,TOKYO　BASE,アパレル専門店,http://www.studious.co.jp/,94,14,N/A,4,2,
472,8842,東京楽天地,映画館・劇場運営,http://www.rakutenchi.co.jp/,108,14,3,4,2,
473,7600,日本エム・ディ・エム,医療用機器販売,http://www.jmdm.co.jp/,136,14,11,4,2,
474,8563,大東銀行,地方銀行,http://www.daitobank.co.jp/,139,14,-2,4,2,
475,4955,アグロ　カネショウ,機能性化学（農薬）,http://www.agrokanesho.co.jp/,143,14,4,4,2,
